open_time,close_time,return_1,range_percent,body_percent,upper_wick_percent,lower_wick_percent,volume,ema_fast_gap,ema_slow_gap,ema_trend_gap,ema_fast_slow_gap,rsi,macd,macd_signal,macd_histogram,atr_percent,hour_sin,hour_cos,weekday_sin,weekday_cos,target_up
2026-04-12T21:00:00+00:00,2026-04-12T22:00:00+00:00,0.00040078261251121723,0.0040495196318817974,0.00040078261251121723,0.0012328341368661115,0.002416063444856361,234.93742,-0.001366224314624023,-0.0072270285971481356,0.014226293799622269,-0.005868822410399411,0.4329643174319456,-338.92870722556836,-394.06433885595436,55.135631630386,0.00437784271964727,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0
2026-04-12T22:00:00+00:00,2026-04-12T23:00:00+00:00,-0.006323774921872509,0.012155363360006041,-0.006323914162358865,5.3869030285633975e-05,0.005737333762217183,908.94869,-0.006954889395207265,-0.012982365210621625,0.007734216898358894,-0.0060696898368931655,0.3509478619593521,-341.786808217832,-383.6088327283299,41.8220245104979,0.004959250536562848,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0
2026-04-12T23:00:00+00:00,2026-04-13T00:00:00+00:00,-0.002421991086790764,0.004821392070056034,-0.002421991086790764,0.0,0.0023935207004482048,510.34077,-0.008476159740612336,-0.014778963422476187,0.00524054600116772,-0.00635668395044844,0.3256639485777346,-353.8319094713952,-377.65344807694294,23.821538605547744,0.004960583895462478,-0.2588190451025207,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1
2026-04-13T00:00:00+00:00,2026-04-13T01:00:00+00:00,0.0061016966403349155,0.00909521105166568,0.006093447755463658,0.0012646717234803119,0.0017739967982068775,546.73984,-0.0021956244298709164,-0.008426519435554043,0.011259768217347012,-0.006244605814764939,0.4356971095251281,-324.80386162764626,-367.0835307870836,42.27966915943733,0.005227978881068142,0.0,1.0,0.0,1.0,1
2026-04-13T01:00:00+00:00,2026-04-13T02:00:00+00:00,0.0003515396791631961,0.0028093627822495812,0.0003513991263213789,0.0004163059337359977,0.0020417811601621894,720.27854,-0.0016694492945518496,-0.007763619347802903,0.011498362443439589,-0.006104360974373411,0.44138706027054775,-296.36372315602785,-352.9395692608724,56.57584610484457,0.005053514620422159,0.25881904510252074,0.9659258262890683,0.0,1.0,0
2026-04-13T02:00:00+00:00,2026-04-13T03:00:00+00:00,-0.0017486534666036684,0.004010938590865585,-0.0017486534666036684,0.0010431507599073212,0.0012160712190286375,270.71272,-0.003090933247267157,-0.009129599772436405,0.009631857882977945,-0.006057389511802927,0.41875999905725325,-280.6358229499747,-338.47881999869287,57.84299704871819,0.004987264920569539,0.49999999999999994,0.8660254037844387,0.0,1.0,0
2026-04-13T03:00:00+00:00,2026-04-13T04:00:00+00:00,-0.001366761057693517,0.003355359558160423,-0.001366761057693517,0.001159265103697008,0.0008274628043281662,348.9161,-0.004031039487728594,-0.010076893127839279,0.00816915283797376,-0.0060703233532509214,0.40146694195461075,-272.8643248062144,-325.3559209601972,52.491596153982755,0.004877038428399796,0.7071067811865475,0.7071067811865476,0.0,1.0,0
2026-04-13T04:00:00+00:00,2026-04-13T05:00:00+00:00,-0.001207450405770924,0.004086736831414261,-0.0012073096831759912,0.002369999844830601,0.0005079679448388469,584.47308,-0.0047375437468391,-0.010834919594235748,0.006882190003609108,-0.006126399935099815,0.38631005525893963,-270.5024464906601,-314.38522606628976,43.882779575629684,0.004826063079578443,0.8660254037844386,0.5000000000000001,0.0,1.0,0
2026-04-13T05:00:00+00:00,2026-04-13T06:00:00+00:00,-0.00016194035009015233,0.0034887713988466344,-0.00016194035009015233,0.0004190250345589428,0.0029077797852730307,533.46945,-0.0044342412017092745,-0.010568481656609539,0.006651833361035468,-0.006161562308354871,0.38421747043147797,-266.48510653983976,-304.8052021609998,38.32009562116002,0.004731268073244201,0.9659258262890683,0.25881904510252074,0.0,1.0,1
2026-04-13T06:00:00+00:00,2026-04-13T07:00:00+00:00,0.0019588362221605337,0.0032065263766785134,0.0019588362221605337,0.00125151969242566,0.0,697.01918,-0.002248042685224386,-0.008294709667623083,0.008537158924601699,-0.006060290774745195,0.424798622947352,-249.2251951078215,-293.68920075036414,44.464005642542645,0.004613768981403338,1.0,6.123233995736766e-17,0.0,1.0,0
2026-04-13T07:00:00+00:00,2026-04-13T08:00:00+00:00,-0.0028694271255909985,0.005403742882045207,-0.0028694271255909985,0.0007096066477362912,0.0018164518029516903,859.13978,-0.004626507497351891,-0.010708137944900187,0.0055867697451252064,-0.006109897936157986,0.3847232909424028,-249.11825372822932,-284.7750113459372,35.656757617707854,0.004682524304676301,0.9659258262890683,-0.25881904510252085,0.0,1.0,0
2026-04-13T08:00:00+00:00,2026-04-13T09:00:00+00:00,-0.00188070474319452,0.0041598342970568985,-0.00188070474319452,0.0006668015455419953,0.001608784293307676,334.12518,-0.005883246498045926,-0.012081768482572013,0.003658651681881901,-0.006235205233882927,0.3607688935921777,-256.8195588726812,-279.18392085128596,22.364361978604734,0.0046533821262478335,0.8660254037844387,-0.4999999999999998,0.0,1.0,1
2026-04-13T09:00:00+00:00,2026-04-13T10:00:00+00:00,0.0015871376486085674,0.003286771212020093,0.0015871376486085674,0.0016640091489424974,3.8139428710868795e-05,250.58431,-0.003897001796287784,-0.010105666763934318,0.0051990697508470084,-0.006232954803712783,0.39494277663339966,-250.97779442604224,-273.5426955662372,22.56490114019499,0.0045489199102053575,0.7071067811865476,-0.7071067811865475,0.0,1.0,0
2026-04-13T10:00:00+00:00,2026-04-13T11:00:00+00:00,-0.0005226514304828394,0.00224179248424294,-0.0005227926137779481,0.0007633287862435569,0.0009553976291441194,177.99631,-0.0039985733780011435,-0.010210700460677269,0.00462698135597146,-0.0062370664505420875,0.38758287550055415,-246.49233459547395,-268.1326233720846,21.640288776610646,0.0043863339266201696,0.49999999999999994,-0.8660254037844387,0.0,1.0,1
2026-04-13T11:00:00+00:00,2026-04-13T12:00:00+00:00,0.002456332957769564,0.0036773040566375286,0.002456191279623415,0.0009508008495174705,0.00027633002150870864,260.33899,-0.0014044543956937949,-0.007476652926208208,0.007023590070365681,-0.006080738650641372,0.44034151959892176,-226.30466852200334,-259.76703240206837,33.46236388006503,0.004325708746600712,0.258819045102521,-0.9659258262890682,0.0,1.0,1
2026-04-13T12:00:00+00:00,2026-04-13T13:00:00+00:00,0.00204752086855616,0.006490335337744401,0.00204752086855616,0.0020385534079466216,0.0024084448365814743,460.129,0.000579184955361885,-0.005232050265512354,0.008994275873161801,-0.0058078713891429705,0.480607065006351,-196.32385130180046,-247.07839618201479,50.754544880214326,0.004472117399198623,1.2246467991473532e-16,-1.0,0.0,1.0,1
2026-04-13T13:00:00+00:00,2026-04-13T14:00:00+00:00,0.008269303471506199,0.012311155113577298,0.008269161611437564,0.0005326345034688615,0.003577177232491281,1544.74455,0.008003360372895807,0.0028762388056113634,0.017162477950081308,-0.005086413169682035,0.6045921358325355,-123.7120560289768,-222.40512815140718,98.69307212243038,0.004997990526791842,-0.25881904510252035,-0.9659258262890684,0.0,1.0,1
2026-04-13T14:00:00+00:00,2026-04-13T15:00:00+00:00,0.010291274464452544,0.014167926447666129,0.010291274464452544,1.1740307167952287e-05,0.00396974315660933,2098.23774,0.016597759935247227,0.012673020855515998,0.027347928327566443,-0.0038606607592576404,0.7010324923036733,-6.580740005767439,-179.24025052227924,172.6595105165118,0.005605710757428765,-0.5000000000000001,-0.8660254037844386,0.0,1.0,0
2026-04-13T15:00:00+00:00,2026-04-13T16:00:00+00:00,-0.007369597991164351,0.011293564923561905,-0.007369597991164351,0.0008923478907236959,0.0029769048454922147,1342.3378,0.008231481439664545,0.0050046904474050306,0.01957615087518632,-0.003200446575673222,0.5890886775380104,42.70061288996658,-134.8520778398301,177.55269072979667,0.006050631848369454,-0.7071067811865475,-0.7071067811865477,0.0,1.0,1
2026-04-13T16:00:00+00:00,2026-04-13T17:00:00+00:00,0.004672129288449669,0.010490654322102451,0.004672129288449669,0.0032532177618570836,0.0025870345512251066,1514.19404,0.011695076153695158,0.009316258301111194,0.024091721289769948,-0.0023513189978425636,0.6292148384842344,107.60981401466415,-86.35969946893124,193.9695134835954,0.006341648288168561,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
2026-04-13T17:00:00+00:00,2026-04-13T18:00:00+00:00,-0.0007408345101185783,0.007359644024916887,-0.0007409729071220239,0.005511243627239133,0.0011068780425805781,1653.64723,0.009892828931981913,0.008229736155513631,0.023095507187515223,-0.0016468012533835841,0.6188472357265501,152.9712700067903,-38.49350557378693,191.46477558057722,0.006418728036156846,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1
2026-04-13T18:00:00+00:00,2026-04-13T19:00:00+00:00,0.003825285136135954,0.005614646683473042,0.003825285136135954,0.0004909916291173731,0.0013129469632388174,965.95939,0.012429581935422387,0.011607020392426825,0.026733207083350176,-0.0008124629679657364,0.6508168976609591,208.7839062398416,10.961976788938777,197.82192945090281,0.006338580890593232,-1.0,-1.8369701987210297e-16,0.0,1.0,1
2026-04-13T19:00:00+00:00,2026-04-13T20:00:00+00:00,0.012398505154169527,0.01610780927411148,0.012398505154169527,0.002143670960827652,0.0017174734959731167,2632.95065,0.022549288082937928,0.023180445839948317,0.03905516002114122,0.0006172394469059524,0.7301295722734426,321.7645881177159,73.1224990546942,248.6420890630217,0.006964301190658923,-0.9659258262890684,0.2588190451025203,0.0,1.0,0
2026-04-13T20:00:00+00:00,2026-04-13T21:00:00+00:00,-0.0023657027921185573,0.005294509753742118,-0.002354545702517654,0.0009893456347395977,0.0019450614468807224,1081.57049,0.018178223958474352,0.019929566143471543,0.036219725025082264,0.001720074289340351,0.6971864072486773,392.77811849932186,137.05362294361973,255.72449555570213,0.006860365299329347,-0.8660254037844386,0.5000000000000001,0.0,1.0,1
2026-04-13T21:00:00+00:00,2026-04-13T22:00:00+00:00,0.0004149045186452188,0.0040343149761046596,0.0004149045186452188,0.0025740741525211745,0.0010455083793034265,387.90227,0.016799418213847415,0.01953899789528239,0.03627175672678731,0.0026943167279220455,0.699739156280952,446.3604785589996,198.9149940666957,247.4454844923039,0.006655862575606142,-0.7071067811865477,0.7071067811865474,0.0,1.0,1
2026-04-13T22:00:00+00:00,2026-04-13T23:00:00+00:00,0.019777749870831505,0.021099590711356177,0.019777749870831505,0.001602234257180869,0.00010317975897223904,3298.60756,0.03327726397788991,0.0380868966971866,0.056170308254946635,0.0046547358458083835,0.7904579832380912,598.7107552033704,278.87414629403065,319.8366089093397,0.007567692822941585,-0.5000000000000004,0.8660254037844384,0.0,1.0,0
2026-04-13T23:00:00+00:00,2026-04-14T00:00:00+00:00,-0.0028012634562484106,0.006643017367171575,-0.0028012634562484106,0.0036679302948118644,0.00016595449568049096,1666.14205,0.027409870684082557,0.033752811221180096,0.052654348467340115,0.006173719679054871,0.7549766807515027,694.5742396945134,362.0141649741272,332.5600747203862,0.007521384753365867,-0.2588190451025207,0.9659258262890683,0.0,1.0,0
2026-04-14T00:00:00+00:00,2026-04-14T01:00:00+00:00,-0.003415437584379775,0.0055946416999555606,-0.003415571501518356,0.0013390626318870531,0.0008283014548065022,1276.45858,0.021575436687837613,0.02900253966508056,0.04854722493271237,0.007270244282030875,0.7130674055814638,741.4899128463148,437.90931454856474,303.5805982977501,0.007407695904733731,0.0,1.0,0.7818314824680298,0.6234898018587336,1
2026-04-14T01:00:00+00:00,2026-04-14T02:00:00+00:00,0.0029960700514077765,0.0064009339389309895,0.0029960700514077765,0.0006046835144560218,0.002809129995125514,1065.1631,0.02223767217822154,0.030788508527553892,0.05114812369929274,0.00836482217595436,0.7273181419437174,787.5225352547568,507.8319586898032,279.69057656495363,0.007315237204531485,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0
2026-04-14T02:00:00+00:00,2026-04-14T03:00:00+00:00,-0.0007399239803394259,0.003983803254040373,-0.0007400583147131647,0.0026003962277909988,0.0006428006196070446,598.05117,0.019395775879997166,0.028814392463029193,0.049844174665149704,0.009239411037289586,0.7178080481995395,810.2227091046079,568.3101087727641,241.9126003318438,0.007082307454935549,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1
2026-04-14T03:00:00+00:00,2026-04-14T04:00:00+00:00,0.0015262815046969257,0.0032850006373880275,0.0015261467659718748,0.0007048210322787234,0.0010563584139202816,646.36946,0.018918514598748243,0.029158354045653426,0.05090856622653933,0.010049713789858505,0.7257676229180793,827.8245808205393,620.2130031823192,207.61157763822007,0.006801049069397551,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0
2026-04-14T04:00:00+00:00,2026-04-14T05:00:00+00:00,-0.0007600299982146038,0.0020563842079049355,-0.0007601642244873695,0.000807658777609539,0.00048798291656504265,484.30563,0.016387777625190416,0.02723306742056838,0.04958651467127457,0.010670425239388645,0.7149369335519605,827.6678184233897,661.7039662305333,165.9638521928564,0.0064669478741231695,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0
2026-04-14T05:00:00+00:00,2026-04-14T06:00:00+00:00,-0.0023893686939467297,0.003824411525599378,-0.0023893686939467297,0.0006274077750322384,0.0008019123000894994,838.40961,0.012613031442805891,0.02378380696576,0.04658839700336345,0.011031633186704703,0.6805777246011105,803.9341975319112,690.1500124908089,113.78418504110232,0.006292577857109467,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1
2026-04-14T06:00:00+00:00,2026-04-14T07:00:00+00:00,0.004212633561653464,0.004560756161241069,0.004212498241479742,0.00036592862338784526,0.0,614.57152,0.015246785130988365,0.026965093331184763,0.05046424732239576,0.011542324853246877,0.707229098356091,801.1161846108735,712.3432469148217,88.77293769605171,0.006144374277749652,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1
2026-04-14T07:00:00+00:00,2026-04-14T08:00:00+00:00,0.00031225372446774395,0.006623024709575312,0.00031238795363345347,0.005079279907707984,0.001231454403992205,1456.55359,0.014060691387034181,0.026187715284743777,0.05026146116535595,0.011958873862985685,0.7091742415505705,791.6351068566582,728.201618903189,63.43348795346924,0.006176782589806361,0.9659258262890683,-0.25881904510252085,0.7818314824680298,0.6234898018587336,1
2026-04-14T08:00:00+00:00,2026-04-14T09:00:00+00:00,0.002736565342204813,0.0060115050167224154,0.0027366998546802415,0.002140468227424749,0.0011418060200669676,938.29896,0.015207946949917756,0.027827206935365802,0.05257905895125521,0.012430221831262498,0.7263396452216773,791.4589336092613,740.8530818444035,50.60585176485779,0.006149324084296384,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0
2026-04-14T09:00:00+00:00,2026-04-14T10:00:00+00:00,-0.0033444816053511705,0.0053128859060402375,-0.0033444816053511705,0.001086308724832121,0.000870872483221539,565.8647,0.010675582735013902,0.023410809145508228,0.048546883113426205,0.012600706525462127,0.6738494089084571,762.3584111663222,745.1541477087873,17.20426345753492,0.006108739864731553,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0
2026-04-14T10:00:00+00:00,2026-04-14T11:00:00+00:00,-0.002013288590604097,0.0038259577907251373,-0.002013288590604097,0.0015860118915921903,0.00022259580059220382,540.18312,0.007811439381242752,0.020495957076320008,0.045952575012299976,0.012586201346221135,0.6437893685867251,718.9059971592797,739.9045175988857,-20.998520439606068,0.005957127221630022,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1
2026-04-14T11:00:00+00:00,2026-04-14T12:00:00+00:00,0.00035655677786740466,0.001926414411429828,0.00035655677786740466,0.0009964166110487634,0.0005735681099356214,653.35819,0.007386863492437694,0.020025408168836904,0.04584343452931717,0.012545870046968392,0.6467884873483538,678.7841799496528,727.6804500690391,-48.89627011938637,0.005667247530819285,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1
2026-04-14T12:00:00+00:00,2026-04-14T13:00:00+00:00,0.0010148364026711107,0.0027920002149034993,0.0010148364026711107,0.0004440444850373082,0.0013341481760060407,513.51818,0.007602232065916228,0.02021796438352305,0.04641641693591512,0.012520548204563242,0.6556776099827314,645.635472107926,711.2714544768165,-65.6359823688905,0.005456537616922984,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1
2026-04-14T13:00:00+00:00,2026-04-14T14:00:00+00:00,0.014424595712673969,0.014898192594491337,0.014424595712673969,9.268338798563778e-05,0.0005860238217491203,3246.78739,0.019986114591555384,0.03351830855968653,0.060861255572507406,0.013267037437612563,0.7515025878795393,697.9770204130473,708.6125676640627,-10.635547251015396,0.0060588944696323135,-0.25881904510252035,-0.9659258262890684,0.7818314824680298,0.6234898018587336,0
2026-04-14T14:00:00+00:00,2026-04-14T15:00:00+00:00,-0.006783364761828942,0.01365605339403697,-0.006783364761828942,0.006826227023839107,1.3330912432650644e-07,4357.56106,0.011807988743332729,0.0254416171784966,0.05310271033471462,0.013474521437705644,0.6574970862372286,690.1623699921183,704.9225281296738,-14.760158137555436,0.006639973325927025,-0.5000000000000001,-0.8660254037844386,0.7818314824680298,0.6234898018587336,1
2026-04-14T15:00:00+00:00,2026-04-14T16:00:00+00:00,0.004045265379807182,0.011652736889525955,0.004045399228220138,0.0016585881527255142,0.005965048826248871,1661.60412,0.01436488372522508,0.028396465498353507,0.056759619320868086,0.013832874144457623,0.6828062570828385,700.3815200043173,704.0143265046024,-3.6328065002851417,0.0069731865057340225,-0.7071067811865475,-0.7071067811865477,0.7818314824680298,0.6234898018587336,0
2026-04-14T16:00:00+00:00,2026-04-14T17:00:00+00:00,-0.008827613713597858,0.0155518524571278,-0.008827482113614109,0.004968909154720187,0.0016768427454246896,1265.45725,0.004892659137041472,0.018546552702507452,0.04693685198886916,0.013587414975437632,0.5814281892817627,647.3683581049845,692.6851328246788,-45.31677471969431,0.007643617134123805,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1
2026-04-14T17:00:00+00:00,2026-04-14T18:00:00+00:00,0.0012953402578892129,0.009420205514729905,0.0012953402578892129,0.002674019283226973,0.005452521709349468,985.979,0.005601095898122952,0.01907200333545828,0.047789500004346064,0.013395875852048655,0.5909409579236052,606.170372478955,675.382180755534,-69.21180827657906,0.007761334333310282,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0
2026-04-14T18:00:00+00:00,2026-04-14T19:00:00+00:00,-0.008772169222557013,0.0137599690335914,-0.008772036614858056,0.0008921197751103147,0.004018183047591839,1613.97962,-0.002914414507652063,0.00973131032797653,0.038199381486744205,0.012682687443911144,0.5068272246038287,514.6774735129293,643.2412393070131,-128.5637657940838,0.008253588344347458,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1
2026-04-14T19:00:00+00:00,2026-04-14T20:00:00+00:00,0.0017544122476031965,0.0069471558615516,0.001754547449576331,0.002361122226237141,0.002834559230687764,1054.69346,-0.0010542689636404892,0.011046722227557836,0.03960682205931903,0.012113762354881994,0.5213718933859647,447.4993051092024,604.0928524674509,-156.59354735824854,0.008146849390036317,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0
2026-04-14T20:00:00+00:00,2026-04-14T21:00:00+00:00,-0.0016287364675024625,0.005651647202805783,-0.0016303505772447373,0.002847820222559908,0.0011708140193777382,434.25271,-0.0024265471589003224,0.009028038381761234,0.0375221717775894,0.011482448242822397,0.5064138284253157,380.12348308225046,559.2989785904108,-179.17549550816034,0.007980962043166688,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1
2026-04-14T21:00:00+00:00,2026-04-14T22:00:00+00:00,0.002359711150627067,0.00496518781347969,0.0023598464176810127,0.0005828171920975448,0.0020280799680655413,381.06364,-6.565174962901762e-05,0.010956737052480658,0.03955697632035604,0.011023112488730918,0.5275286798993659,336.9532124561956,514.8298253635678,-177.8766129073722,0.007748103199034676,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0
2026-04-14T22:00:00+00:00,2026-04-14T23:00:00+00:00,-0.0034196250125375035,0.007661116826290233,-0.0034197591830383567,0.0012972968591582342,0.002932325900748586,638.74603,-0.003154189425151523,0.007203421864403703,0.0356310875051511,0.01039038453056479,0.49444091906460924,279.0283199434052,467.66952427953527,-188.64120433613004,0.007766577372746929,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1
2026-04-14T23:00:00+00:00,2026-04-15T00:00:00+00:00,0.0014644067430257797,0.0031261993038051946,0.0014642714523400435,0.001366219915811808,0.0002978488915988098,701.71447,-0.0015332775355002815,0.008335212113138724,0.03676445487598593,0.009883644017980656,0.5086063912211969,239.1130529326183,421.95823001015185,-182.84517707753355,0.007424576198897069,-0.2588190451025207,0.9659258262890683,0.7818314824680298,0.6234898018587336,1
2026-04-15T00:00:00+00:00,2026-04-15T01:00:00+00:00,0.005892362968263818,0.007387449583174356,0.005892362968263818,0.0014594661864630219,7.01369857134571e-05,874.99865,0.003934130379087057,0.013709143672289599,0.042428745725336586,0.009736707815194492,0.5618786957342955,239.96071492777264,385.55872699367603,-145.5980120659034,0.007381538844094121,0.0,1.0,0.9749279121818236,-0.22252093395631434,1
2026-04-15T01:00:00+00:00,2026-04-15T02:00:00+00:00,0.0006024002673519741,0.003842747564508639,0.0006022660814498627,0.002324519174066632,0.000916324815099877,443.16738,0.004104849893998418,0.013750519701826008,0.042610024957486496,0.00960623764425186,0.5670764418049287,241.4736043550074,356.7417024659423,-115.26809811093489,0.007124641500476214,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0
2026-04-15T02:00:00+00:00,2026-04-15T03:00:00+00:00,-0.0039038626903950455,0.006854901644196889,-0.0039038626903950455,0.0011327736067382784,0.0018029654745566588,506.95652,0.00016734401557552523,0.00940532655623987,0.03814171118530028,0.009236436878227531,0.5236903196486873,216.67106924124528,328.7275758210029,-112.05650657975764,0.007131302522681687,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1
2026-04-15T03:00:00+00:00,2026-04-15T04:00:00+00:00,0.00032251554048600903,0.002677885566628514,0.0003223809474475516,0.0003614183795032245,0.00199419013565893,317.62112,0.000443234415331649,0.009345706152336437,0.038079098373459574,0.008898527603325216,0.526898109903146,196.6818343886698,302.3184275345363,-105.63659314586647,0.0068110663267767135,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0
2026-04-15T04:00:00+00:00,2026-04-15T05:00:00+00:00,-7.518901158995582e-05,0.0023276717175778976,-7.532350774031452e-05,0.0011908736543988453,0.0010614688813805294,660.47305,0.0003329516385642564,0.008903055853314537,0.037608705770421004,0.008567251734247371,0.5260084219489785,178.33343859946763,277.5214297475226,-99.18799114805495,0.006491299427983598,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0
2026-04-15T05:00:00+00:00,2026-04-15T06:00:00+00:00,-0.004289458837848349,0.007700330309437194,-0.004289458837848349,0.0012647676688529055,0.0021276250819019507,542.04465,-0.0035823395041697454,0.004395191350663792,0.032817168970107315,0.00800621182372843,0.4765727509054693,136.4879041367094,249.31472462535993,-112.82682048865053,0.006603625452654286,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0
