open_time,close_time,return_1,return_2,return_3,range_percent,body_percent,upper_wick_percent,lower_wick_percent,volume,volume_change_1,ema_fast_gap,ema_slow_gap,ema_trend_gap,ema_fast_slow_gap,ema_fast_slope,ema_slow_slope,ema_trend_slope,rsi,rsi_delta,rsi_centered,macd,macd_signal,macd_histogram,macd_histogram_delta,atr_percent,atr_change_1,distance_to_prev_high,distance_to_prev_low,three_candle_momentum,hour_sin,hour_cos,weekday_sin,weekday_cos,target_up
2025-02-03T08:00:00+00:00,2025-02-03T12:00:00+00:00,-0.01561195111255174,0.021482952926651668,-0.1004537091243623,0.037324562932660975,-0.01561195111255174,6.198163019447094e-05,0.021403031676486883,313992.2338,-0.12880566060303547,-0.13718407401149638,-0.17361284554969247,-0.21912475518134772,-0.04222079175979593,-0.014234871198677213,-0.007036377146567935,-0.0021974195593805626,0.23657811775886187,-0.010759866800127754,-0.5268437644822762,-146.91685180209288,-76.2394392442442,-70.67741255784868,-1.8990635686331956,0.05330915092898314,-0.02254514521778356,-0.01951914311759356,0.054820717131474045,-0.09730093341104495,0.8660254037844387,-0.4999999999999998,0.0,1.0,1
2025-02-03T12:00:00+00:00,2025-02-03T16:00:00+00:00,0.0462189268655502,0.02988540812629889,0.06869479882237485,0.0735396486862763,0.0462189268655502,0.010101010101010176,0.0192615302585977,480214.163,0.5293822945502419,-0.08886194509697079,-0.13080223079518857,-0.18154294141723581,-0.04603065964869771,-0.00926720455521925,-0.005310514435118563,-0.001821229247263287,0.32828739417448743,0.09170927641562557,-0.34342521165102513,-151.05635945883932,-91.20282328716323,-59.8535361716761,10.823876386172586,0.052567359785925416,0.031660902208918845,0.029822574556436228,0.06910092789055323,0.06829018826368258,1.2246467991473532e-16,-1.0,0.0,1.0,1
2025-02-03T16:00:00+00:00,2025-02-03T20:00:00+00:00,0.02351595130187514,0.07082176020082055,0.05410414323030874,0.03697232140596125,0.023512161526698338,0.0021814393158312443,0.011818842860398762,264479.6094,-0.44924654502537026,-0.061407609457358965,-0.10649519200065138,-0.16094115985851573,-0.04803744734945628,-0.006422444473198717,-0.004327930132661532,-0.0016148870157703596,0.371564603842773,0.04327720966828558,-0.256870792314454,-147.5117986832547,-102.46461836638153,-45.04718031687318,14.806355854802916,0.05033192811052984,-0.02000915604858853,0.013280791788856312,0.09284451982493809,0.0541229270548736,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1
2025-02-03T20:00:00+00:00,2025-02-04T00:00:00+00:00,0.041845287837842755,0.06634527089072555,0.11563060497944931,0.07826313413660192,0.04185282594303619,0.014271328865585579,0.02382027153720612,274820.5342,0.039099138203733216,-0.02006643294045134,-0.06657660383970404,-0.12473462973507449,-0.04746257548745277,-0.0021078038773993477,-0.0027100480833499225,-0.0012520447878597758,0.4420694834467568,0.07050487960398379,-0.11586103310648639,-133.82643854644948,-108.73698240239511,-25.089456144054367,19.957724172818814,0.05044985027586792,0.044286216626013175,0.03957751258004659,0.07939851427629069,0.1115801660052681,-0.8660254037844386,0.5000000000000001,0.0,1.0,0
2025-02-04T00:00:00+00:00,2025-02-04T04:00:00+00:00,-0.02392444182089659,0.016919720862591022,0.04083355549631217,0.03425115617218079,-0.023921052540201146,0.0030629669156884125,0.006680896478121736,138011.8718,-0.4978109179441367,-0.03953072194880948,-0.08572051295404791,-0.1444347223134168,-0.048090857313997946,-0.004143885386086831,-0.0034865975519766047,-0.001449501145908699,0.41239041475255706,-0.02967906869419977,-0.17521917049488592,-127.07549896865066,-112.40468571564622,-14.67081325300444,10.418642891049927,0.050441043083883134,-0.02409483845806273,-0.03765833618623759,0.042806637458682774,0.0414367973188213,0.0,1.0,0.7818314824680298,0.6234898018587336,0
2025-02-04T04:00:00+00:00,2025-02-04T08:00:00+00:00,-0.0382319459267164,-0.0612417097815896,-0.021959098917239094,0.064164259320222,-0.03822852447002643,0.009502391318017575,0.014913834875144777,263950.4571,0.9125199423604949,-0.06949396726873072,-0.11649412843401478,-0.17569169446891542,-0.0505103239656886,-0.007262031566812785,-0.00473236066136059,-0.0017626333109125052,0.3705964391072002,-0.041793975645356835,-0.2588071217855996,-128.91125287244176,-115.70599914700533,-13.205253725436435,1.4655595275680042,0.05328316886795996,0.015959355792348674,-0.06403669724770636,-0.03176325647692503,-0.020311099909770237,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1
2025-02-04T08:00:00+00:00,2025-02-04T12:00:00+00:00,0.02014403391121962,-0.01885805763073647,-0.04233133094899139,0.04076882077164894,0.020140260547282386,0.011403232063930716,0.009622950046954473,136242.205,-0.4838341766978513,-0.0461395126548362,-0.09519474271078404,-0.15775356328824647,-0.05142809740707576,-0.004833316399123597,-0.0038704610273108584,-0.001582953233920413,0.40358250835314563,0.032986069245945444,-0.1928349832937087,-124.53606002928746,-117.47201132346176,-7.064048705825698,6.141205019610737,0.051412296426143304,-0.01567514502045657,-0.027740175134311963,0.03558863176392389,-0.042012353836393374,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1
2025-02-04T12:00:00+00:00,2025-02-04T16:00:00+00:00,0.006957965764923026,0.02724216117446436,-0.012031305585201055,0.0418121979850065,0.006957965764923026,0.02488855601725504,0.010013754960067388,248591.0339,0.8246257384046304,-0.035875401852446955,-0.08571170962649535,-0.15060949338336113,-0.051690733614516975,-0.003762150860892862,-0.0034862407335938114,-0.001511375536477405,0.4152125543487323,0.011630045995586613,-0.1695748913025355,-118.15816181850505,-117.60924142247042,-0.5489203960346316,6.515128309791066,0.05039669717545976,-0.012933496523088095,-0.004395147413100916,0.037422487859544204,-0.011129946250573758,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0
2025-02-04T16:00:00+00:00,2025-02-04T20:00:00+00:00,-0.0023693098754851783,0.004572170312437728,0.024808306177478964,0.037583916841117324,-0.0023693098754851783,0.03328159965350467,0.0019273803508264241,197618.1804,-0.20504703126382545,-0.0346513856034178,-0.08472372246893431,-0.15133315474260636,-0.05186969362028411,-0.0036342582651463285,-0.0034461938000751825,-0.0015186264945157065,0.4122441628599339,-0.002968391488798332,-0.17551167428013215,-112.33960154716851,-116.55531344741004,4.21571190024153,4.764632296276162,0.049592638340397205,-0.01828610235359965,-0.026595931560271322,0.01480488465961954,0.024732689800657466,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0
2025-02-04T20:00:00+00:00,2025-02-05T00:00:00+00:00,-0.014224355735219756,-0.016559963704189065,-0.009717221599788153,0.059113426748047655,-0.014224355735219756,0.008586000973934539,0.036097818167172606,275180.6437,0.39248647641125634,-0.043977601406726,-0.09427122838474938,-0.16204244244981147,-0.05260716386146104,-0.004607890257437808,-0.0038330563857468906,-0.0016259193417933304,0.39407260462113614,-0.018171558238797802,-0.21185479075772776,-109.64449476424443,-115.17314971077693,5.528654946532498,1.3129430462909681,0.05093718251585674,0.012501766228862428,-0.048163546955973156,-0.012320722102080876,-0.009635699845781909,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0
2025-02-05T00:00:00+00:00,2025-02-05T04:00:00+00:00,-0.003957981685638841,-0.018126037681368584,-0.02045240135677188,0.02523544504811831,-0.003957981685638841,0.013450326792580502,0.007811408700255111,115470.3507,-0.5803834559458151,-0.04341026528725116,-0.09438077832639585,-0.16398351184000134,-0.053283566809809495,-0.004548716242992256,-0.0038374935794101366,-0.001645363812098861,0.3890073716056589,-0.005065233015477233,-0.22198525678868222,-107.1457701364352,-113.56767379590858,6.421903659473372,0.8932487129408742,0.04928929586783768,-0.03618128619085427,-0.026366743615898094,0.03334346273645833,-0.020551647296343775,0.0,1.0,0.9749279121818236,-0.22252093395631434,1
2025-02-05T04:00:00+00:00,2025-02-05T08:00:00+00:00,0.014310500738867303,0.010295878353391704,-0.004074929618133243,0.028557864103707153,0.014310500738867303,0.010397526917961395,0.0040517375720742835,83663.9379,-0.2754509067235386,-0.026966748248248643,-0.0784785168745603,-0.15073507042774298,-0.05293937132526051,-0.002830570207795456,-0.0031929770111962497,-0.0015126338036664953,0.41801920858844815,0.029011836982789276,-0.16396158282310366,-100.86151841793617,-111.0264427203141,10.164924302377926,3.743020642904554,0.047162748011234885,-0.029451127081087335,-0.003060214323392847,0.02229607317913544,-0.003871836681991295,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1
2025-02-05T08:00:00+00:00,2025-02-05T12:00:00+00:00,0.014750064327676221,0.029271645873003075,0.025197807549090383,0.025371337959507273,0.014753741891059338,0.006385691479673163,0.004446412691383342,97829.6017,0.16931624491464434,-0.011426797336397261,-0.06250050171196414,-0.13702158365759384,-0.05166405910857622,-0.0012013757325659753,-0.0025445496360440877,-0.0013752075431374873,0.4475533462079253,0.02953413761947715,-0.10489330758414937,-91.54181671919241,-107.12951752008976,15.587700800897352,5.422776498519426,0.04496964421028717,-0.03243658863323324,0.004307747489239676,0.03351912003543497,0.025102583380904684,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0
2025-02-05T12:00:00+00:00,2025-02-05T16:00:00+00:00,-0.009482108992467948,0.0051280936176073336,0.019511979943978387,0.02505534602986875,-0.009478571428571416,0.00971710426687236,0.0057689672827442974,145221.6591,0.48443473730303444,-0.018856906472189332,-0.06878293247374756,-0.143967626117546,-0.050885570444208675,-0.001981005351532062,-0.002799606828828069,-0.0014448202891492294,0.432146921475698,-0.015406424732227322,-0.135706157048604,-85.31479326041335,-102.76657266815448,17.451779407741128,1.8640786068437762,0.04394693413663285,-0.03200869649516616,-0.01576711653045358,0.009687460181662678,0.019578456074075577,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1
2025-02-05T16:00:00+00:00,2025-02-05T20:00:00+00:00,0.000731937723998091,-0.008757111581744506,0.005863784786776345,0.026045851363182708,0.0007355459806378207,0.004348781656572412,0.02096206435620371,147455.2194,0.015380352447715646,-0.016439668405426697,-0.06560590861938546,-0.14211748370584834,-0.049988026798772164,-0.001727501983752044,-0.0026706407675605396,-0.0014262792410958808,0.4337519397486229,0.0016050182729249228,-0.13249612050275417,-79.30188549914328,-98.07363523435224,18.771749735208957,1.3199703274678285,0.04263843839562988,-0.029064304132745734,-0.0182033640495941,0.006538626126942819,0.005999893059206365,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1
